Mean Entropy,Frame Type
8.873598119599289e-06,Non-Switch
8.39248646731311e-06,Non-Switch
8.621487063809538e-06,Non-Switch
8.637197242270043e-06,Non-Switch
8.849857730371573e-06,Non-Switch
9.208778710943757e-06,Non-Switch
8.367776564648897e-06,Non-Switch
8.35698857037358e-06,Non-Switch
8.585913534669987e-06,Non-Switch
8.334920718723483e-06,Non-Switch
8.322914487669322e-06,Non-Switch
8.3171786228356e-06,Non-Switch
8.823042308474592e-06,Non-Switch
8.557741809159228e-06,Non-Switch
8.55172371947174e-06,Non-Switch
8.56829986124254e-06,Non-Switch
8.795450260631098e-06,Non-Switch
8.57284286923031e-06,Non-Switch
8.541569715920079e-06,Non-Switch
8.541724025912065e-06,Non-Switch
8.3115605208905e-06,Non-Switch
8.783747065975673e-06,Non-Switch
8.559965091280618e-06,Non-Switch
8.563459400441266e-06,Non-Switch
8.80259928012828e-06,Non-Switch
8.777788872929812e-06,Non-Switch
8.535460258474176e-06,Non-Switch
8.562789370212902e-06,Non-Switch
8.309975797880686e-06,Non-Switch
8.769197258047018e-06,Non-Switch
8.561417838639388e-06,Non-Switch
9.02984612326183e-06,Non-Switch
8.313475183027915e-06,Non-Switch
8.560356957444478e-06,Non-Switch
8.311584885626075e-06,Non-Switch
8.312662009978037e-06,Non-Switch
8.312239687894704e-06,Non-Switch
9.029087770867e-06,Non-Switch
8.661378227132774e-06,Non-Switch
8.312314812496067e-06,Non-Switch
