Frame Type,Mean Entropy,id
Non-Switch,0.03459949,Flies13
Non-Switch,0.050154533,Flies13
Non-Switch,0.05860762,Flies13
Non-Switch,0.06449423,Flies13
Non-Switch,0.069351256,Flies13
Non-Switch,0.064083,Flies13
Non-Switch,0.062320676,Flies13
Non-Switch,0.06028801,Flies13
Non-Switch,0.013726419,Flies13
Non-Switch,0.047682248,Flies13
Non-Switch,0.040428553,Flies13
Non-Switch,0.039279643,Flies13
Non-Switch,0.038228285,Flies13
Non-Switch,0.039813835,Flies13
Non-Switch,0.048737362,Flies13
Non-Switch,0.054784488,Flies13
Non-Switch,0.06065022,Flies13
Non-Switch,0.07839765,Flies13
Non-Switch,0.09255041,Flies13
Non-Switch,0.006302517,Flies13
Non-Switch,0.08425639,Flies13
Non-Switch,0.086139806,Flies13
Non-Switch,0.09715379,Flies13
Non-Switch,0.0983561,Flies13
Non-Switch,0.08895784,Flies13
Non-Switch,0.10544661,Flies13
Non-Switch,0.13710773,Flies13
Non-Switch,0.11185981,Flies13
Non-Switch,0.11423285,Flies13
Non-Switch,0.108863145,Flies13
Non-Switch,0.007350738,Flies13
Non-Switch,0.088893324,Flies13
Non-Switch,0.083189845,Flies13
Non-Switch,0.08653113,Flies13
Non-Switch,0.06848771,Flies13
Non-Switch,0.046588283,Flies13
Non-Switch,0.043574642,Flies13
Non-Switch,0.023238212,Flies13
Non-Switch,0.020589946,Flies13
Non-Switch,0.016771337,Flies13
Non-Switch,0.024715686,Flies13
Non-Switch,0.0088692205,Flies13
Non-Switch,0.017706644,Flies13
Non-Switch,0.01699955,Flies13
Non-Switch,0.017528873,Flies13
Non-Switch,0.017104061,Flies13
Non-Switch,0.020725446,Flies13
Non-Switch,0.033420227,Flies13
Non-Switch,0.035001487,Flies13
Non-Switch,0.0325874,Flies13
Non-Switch,0.0392531,Flies13
Non-Switch,0.037405603,Flies13
Non-Switch,0.010424364,Flies13
Non-Switch,0.034547277,Flies13
Non-Switch,0.029550962,Flies13
Non-Switch,0.037289385,Flies13
Non-Switch,0.042203747,Flies13
Non-Switch,0.046747826,Flies13
Non-Switch,0.04458583,Flies13
Non-Switch,0.037188653,Flies13
Non-Switch,0.037101913,Flies13
Non-Switch,0.046524,Flies13
Non-Switch,0.05152524,Flies13
Non-Switch,0.0073259426,Flies13
Non-Switch,0.052383702,Flies13
Non-Switch,0.0371194,Flies13
Non-Switch,0.032142214,Flies13
Non-Switch,0.027576331,Flies13
Non-Switch,0.022014227,Flies13
Non-Switch,0.01829977,Flies13
Non-Switch,0.014691768,Flies13
Non-Switch,0.010594299,Flies13
Non-Switch,0.00916255,Flies13
Non-Switch,0.008311726,Flies13
Non-Switch,0.011620753,Flies13
Non-Switch,0.008619571,Flies13
Non-Switch,0.008551663,Flies13
Non-Switch,0.00888077,Flies13
Non-Switch,0.010191254,Flies13
Non-Switch,0.009977184,Flies13
Non-Switch,0.010821992,Flies13
Non-Switch,0.012013891,Flies13
Non-Switch,0.0119968625,Flies13
Non-Switch,0.011554322,Flies13
Non-Switch,0.0116554275,Flies13
Non-Switch,0.043335326,Flies13
Non-Switch,0.010256362,Flies13
Non-Switch,0.012025693,Flies13
Non-Switch,0.011587024,Flies13
Non-Switch,0.0073839827,Flies13
Non-Switch,0.011671681,Flies13
Non-Switch,0.014025986,Flies13
Non-Switch,0.012584227,Flies13
Non-Switch,0.016839031,Flies13
Non-Switch,0.008911054,Flies13
Non-Switch,0.0072644074,Flies13
Non-Switch,0.07675424,Flies13
Non-Switch,0.007046939,Flies13
Non-Switch,0.0054111597,Flies13
Non-Switch,0.008435072,Flies13
Non-Switch,0.015524639,Flies13
Non-Switch,0.012148359,Flies13
Non-Switch,0.0058188834,Flies13
Non-Switch,0.0029262695,Flies13
Non-Switch,0.002557572,Flies13
Non-Switch,0.0065141316,Flies13
Non-Switch,0.010721636,Flies13
Non-Switch,0.10685532,Flies13
Non-Switch,0.013983897,Flies13
Non-Switch,0.015738843,Flies13
Non-Switch,0.020325083,Flies13
Non-Switch,0.009446777,Flies13
Non-Switch,0.012485669,Flies13
Non-Switch,0.0130518675,Flies13
Non-Switch,0.011860546,Flies13
Non-Switch,0.005780422,Flies13
Non-Switch,0.0040205456,Flies13
Non-Switch,0.0036969376,Flies13
Non-Switch,0.05335066,Flies13
Non-Switch,0.003446754,Flies13
Non-Switch,0.0024808322,Flies13
Non-Switch,0.002129998,Flies13
Non-Switch,0.0019246691,Flies13
Non-Switch,0.0019104836,Flies13
Non-Switch,0.0023591951,Flies13
