,frame,track_14_x,track_14_y,track_16_x,track_16_y,track_17_x,track_17_y,track_12_x,track_12_y,track_13_x,track_13_y,track_10_x,track_10_y,track_11_x,track_11_y,track_7_x,track_7_y,track_43_x,track_43_y,track_42_x,track_42_y,track_39_x,track_39_y,track_40_x,track_40_y,track_90_x,track_90_y,track_91_x,track_91_y,track_92_x,track_92_y,track_93_x,track_93_y,track_86_x,track_86_y,track_87_x,track_87_y,track_88_x,track_88_y,track_89_x,track_89_y,track_82_x,track_82_y,track_83_x,track_83_y,track_84_x,track_84_y,track_85_x,track_85_y,track_80_x,track_80_y,track_81_x,track_81_y,track_78_x,track_78_y,track_79_x,track_79_y,track_51_x,track_51_y,track_52_x,track_52_y,track_8_x,track_8_y,track_9_x,track_9_y,track_47_x,track_47_y,track_48_x,track_48_y,track_108_x,track_108_y,track_109_x,track_109_y,track_57_x,track_57_y,track_58_x,track_58_y,track_118_x,track_118_y,track_119_x,track_119_y,track_116_x,track_116_y,track_117_x,track_117_y,track_96_x,track_96_y,track_97_x,track_97_y,track_18_x,track_18_y,track_19_x,track_19_y,track_104_x,track_104_y,track_105_x,track_105_y,track_134_x,track_134_y,track_135_x,track_135_y,track_114_x,track_114_y,track_115_x,track_115_y,track_110_x,track_110_y,track_111_x,track_111_y,track_120_x,track_120_y,track_121_x,track_121_y,track_94_x,track_94_y,track_95_x,track_95_y,track_106_x,track_106_y,track_107_x,track_107_y,track_112_x,track_112_y,track_113_x,track_113_y,track_98_x,track_98_y,track_99_x,track_99_y,track_102_x,track_102_y,track_103_x,track_103_y,track_28_x,track_28_y,track_29_x,track_29_y,track_100_x,track_100_y,track_101_x,track_101_y,track_130_x,track_130_y,track_131_x,track_131_y,track_26_x,track_26_y,track_27_x,track_27_y,track_140_x,track_140_y,track_141_x,track_141_y,track_55_x,track_55_y,track_56_x,track_56_y,track_45_x,track_45_y,track_46_x,track_46_y,track_53_x,track_53_y,track_54_x,track_54_y,track_59_x,track_59_y,track_60_x,track_60_y,track_142_x,track_142_y,track_143_x,track_143_y,track_49_x,track_49_y,track_50_x,track_50_y,track_61_x,track_61_y,track_62_x,track_62_y,track_132_x,track_132_y,track_133_x,track_133_y,track_128_x,track_128_y,track_129_x,track_129_y,track_24_x,track_24_y,track_25_x,track_25_y,track_138_x,track_138_y,track_139_x,track_139_y,track_136_x,track_136_y,track_137_x,track_137_y,track_22_x,track_22_y,track_23_x,track_23_y,track_20_x,track_20_y,track_21_x,track_21_y,track_126_x,track_126_y,track_127_x,track_127_y
240,890,468.46,373.133,151.045,745.85,129.013,648.188,,,572.938,633.68,,,,,,,,,,,,,,,,,,,,,816.911,243.87,,,,,,,,,,,,,,,508.704,659.686,,,,,,,,,,,,,626.742,753.896,879.701,760.473,,,,,,,,,,,,,,,,,775.258,311.876,788.194,256.843,665.892,564.173,798.47,506.741,1002.01,688.059,1090.71,561.817,,,,,561.692,326.861,,,,,929.46,259.86,,,624.581,393.5,,,,,721.109,525.357,771.293,514.268,,,798.535,384.469,,,,,752.393,581.736,681.549,735.742,737.335,681.576,814.551,678.417,709.227,852.225,692.23,768.581,520.386,568.783,,,771.684,375.13,772.936,427.728,627.365,590.878,684.001,671.8,857.063,113.858,879.323,105.429,1254.1,736.696,1191.55,719.932,1119.78,724.862,,,1083.14,691.519,1125.09,708.297,861.284,847.772,886.137,892.677,726.741,287.543,754.803,281.713,1036.14,739.257,1069.81,747.305,1041.36,651.485,1030.68,665.874,544.441,277.021,534.378,286.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,891,469.688,371.691,152.098,748.422,128.987,648.452,,,572.699,633.574,,,,,,,,,,,,,,,,,,,,,817.088,244.425,,,,,,,,,,,,,,,508.37,659.518,,,,,,,,,,,,,625.938,754.178,879.667,760.473,,,,,,,,,,,,,,,,,775.902,311.891,787.961,257.046,664.94,565.379,798.102,506.988,1003.52,687.038,1090.83,561.345,,,,,554.695,322.417,,,,,929.185,259.731,,,623.957,394.067,,,,,719.854,526.305,770.106,514.862,,,798.56,384.64,,,,,753.61,581.667,682.181,737.079,736.356,680.953,815.558,678.548,709.762,852.908,691.243,767.538,520.65,569.367,,,772.192,374.733,773.509,429.339,628.318,591.287,683.913,672.769,857.923,114.088,880.116,106.79,1254.62,737.144,1191.31,719.947,1119.41,724.435,,,1081.54,690.774,1124.64,708.073,862.402,852.634,887.162,894.257,726.777,287.706,754.165,282.362,1034.37,738.609,1070.89,746.627,1041.67,650.666,1031.14,665.784,543.971,276.904,534.97,286.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,892,470.826,370.359,153.182,751.057,129.483,648.554,,,572.399,633.417,,,,,,,,,,,,,,,,,,,,,817.337,245.208,,,,,,,,,,,,,,,508.046,659.383,,,,,,,,,,,,,625.338,754.392,879.664,760.473,,,,,,,,,,,,,,,,,776.791,312.084,787.739,257.236,664.246,566.261,794.165,509.394,1004.83,686.133,1090.96,560.816,,,,,547.696,317.95,,,,,928.908,259.595,,,623.523,394.462,,,,,718.562,527.28,768.575,514.643,,,798.583,384.804,,,,,754.935,581.602,682.386,737.593,734.954,680.064,816.606,678.684,710.135,853.378,689.815,766.049,520.821,569.759,,,774.078,372.755,774.085,430.959,629.651,591.891,683.834,673.663,859.086,114.297,880.716,107.829,1255.01,737.477,1190.99,719.955,1119.03,723.986,,,1080.43,690.268,1124.2,707.842,863.593,857.59,888.293,895.82,726.829,287.897,753.581,282.945,1032.74,738.015,1071.84,746.041,1041.93,650.078,1031.82,665.655,544.25,276.997,534.506,286.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,893,471.788,369.245,154.236,753.607,130.177,648.686,,,572.055,633.222,,,,,,,,,,,,,,,,,,,,,817.593,246.034,,,,,,,,,,,,,,,507.771,659.331,,,,,,,,,,,,,624.52,754.788,879.73,760.473,,,,,,,,,,,,,,,,,778.019,312.364,787.542,257.403,663.519,567.273,792.791,509.133,1005.74,685.473,1091.1,560.253,,,,,542.858,314.858,,,,,928.717,259.484,,,623.439,394.544,,,,,717.251,528.267,767.044,514.424,,,798.602,384.952,,,,,756.136,581.564,682.634,738.233,733.34,679.044,817.666,678.822,710.319,853.487,688.239,764.406,520.691,569.637,,,775.902,370.791,774.659,432.57,631.117,592.561,683.784,674.324,860.223,114.461,881.502,109.45,1255.85,738.018,1190.62,719.957,1118.63,723.516,,,1079.97,690.235,1123.81,707.64,864.617,861.305,889.863,897.974,726.886,288.1,753.177,283.369,1031.54,737.584,1072.48,745.638,1042.6,649.748,1032.52,665.516,543.746,277.103,534.014,286.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,894,472.483,368.456,155.198,755.925,130.743,648.986,,,571.683,633.001,,,,,,,,,,,,,,,,,,,,,817.786,246.714,,,,,,,,,,,,,,,506.874,659.984,,,,,,,,,,,,,623.42,755.324,880.623,760.472,,,,,,,,,,,,,,,,,779.232,312.64,787.38,257.538,662.517,568.684,791.892,508.784,1006.14,684.602,1091.24,559.678,,,,,542.237,314.37,,,,,928.704,259.241,,,623.354,394.629,,,,,715.942,529.252,,,,,798.617,385.076,,,,,756.983,581.571,682.888,738.901,731.724,678.026,818.712,678.959,710.562,853.613,686.806,762.9,520.524,569.463,,,775.912,370.503,775.223,434.156,632.465,593.168,683.832,675.188,861.005,114.553,882.504,111.549,1257.06,738.786,1190.22,719.955,1118.22,723.027,,,1079.43,690.244,1123.55,707.501,867.351,865.541,891.578,900.326,726.938,288.297,753.017,283.725,1030.11,737.145,1072.55,745.618,1043.56,649.333,1033.06,665.398,542.976,277.246,533.344,286.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,895,472.963,368.42,156.007,757.864,131.286,650.251,,,571.3,632.766,,,,,,,,,,,,,,,,,,,,,818.032,248.231,,,,,,,,,,,,,,,505.6,660.943,,,,,,,,,,,,,622.109,755.964,881.92,760.47,,,,,,,,,,,,,,,,,780.076,312.819,787.265,257.629,661.418,570.223,791.759,510.488,1006.6,683.402,1091.39,559.115,,,,,541.585,313.831,,,,,928.706,258.899,,,623.273,394.713,,,,,714.652,530.222,,,,,798.627,385.168,,,,,757.43,582.159,683.113,739.497,730.316,677.144,819.716,679.09,710.833,853.745,685.811,761.824,520.396,569.444,,,775.844,370.185,775.773,435.698,633.446,593.581,683.907,676.402,861.031,114.238,883.267,113.162,1258.44,739.666,1189.82,719.95,1117.79,722.522,,,1078.92,690.265,1123.53,707.437,871.23,871.307,893.141,902.483,726.973,288.47,752.831,284.199,1028.16,736.552,1072.61,745.629,1044.51,648.929,1033.85,665.104,542.216,277.403,532.699,286.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,896,473.609,368.405,156.601,759.277,131.757,651.689,,,570.921,632.528,,,,,,,,,,,,,,,,,,,,,818.378,250.384,,,,,,,,,,,,,,,504.299,661.911,,,,,,,,,,,,,620.657,756.675,883.22,760.469,,,,,,,,,,,,,,,,,780.236,312.689,787.381,257.332,660.404,571.62,,,1007.07,682.223,1091.53,558.586,,,,,540.921,313.261,,,,,928.714,258.559,,,623.198,394.789,,,,,713.401,531.163,,,,,798.544,385.239,,,,,758.013,583.02,683.275,739.923,729.327,676.533,820.65,679.214,711.098,853.871,685.436,760.945,520.229,569.434,,,775.719,369.851,776.302,437.18,634.507,593.611,683.992,677.726,860.985,113.769,883.659,114.128,1259.83,740.54,1189.44,719.944,1117.35,722.001,,,1078.57,690.268,1123.53,707.355,875.113,877.04,894.257,904.054,726.977,289.107,752.644,284.663,1026.22,735.971,1072.63,745.648,1045.18,648.633,1034.94,664.688,541.744,277.554,532.279,287.019,785.853,511.8,798.32,506.769,,,,,,,,,,,,,,,,,,,,,,,,
247,897,474.365,368.406,157.079,759.796,131.757,653.422,,,570.562,632.298,,,,,,,,,,,,,,,,,,,,,818.772,252.864,,,,,,,,,,,,,,,503.322,662.593,,,,,,,,,,,,,619.131,757.422,884.122,760.473,,,,,,,,,,,,,,,,,780.4,312.481,787.56,256.897,659.653,572.603,,,1007.43,681.419,1091.67,558.114,,,,,540.265,312.681,,,,,928.717,258.325,,,623.133,394.852,,,,,712.207,532.061,,,,,798.429,385.334,,,,,758.634,583.981,683.361,740.157,728.819,676.401,821.486,679.325,711.326,853.978,685.06,759.885,520.061,569.439,,,775.557,369.516,776.803,438.584,635.834,593.596,684.069,678.916,860.891,113.287,884.182,115.416,1261.03,741.294,1189.11,719.937,1116.9,721.468,,,1078.61,690.141,1123.54,707.269,877.861,881.172,895.096,905.725,726.98,290.024,752.481,284.992,1024.83,735.57,1072.59,745.658,1045.36,648.396,1036.04,664.27,542.363,278.112,532.59,287.5,784.322,512.675,799.195,508.628,,,,,,,,,,,,,,,,,,,,,,,,
248,898,475.175,368.417,157.55,760.227,131.918,654.902,,,570.241,632.09,,,,,,,,,,,,,,,,,,,,,819.167,255.363,,,,,,,,,,,,,,,502.185,662.852,,,,,,,,,,,,,617.602,758.169,884.275,760.524,,,,,,,,,,,,,,,,,780.553,312.246,787.728,256.47,658.657,573.126,,,1008.08,681.47,1091.79,557.722,,,,,539.637,312.112,,,,,928.7,258.297,,,622.938,395.016,,,,,711.091,532.902,,,,,798.291,385.446,,,,,759.198,584.868,683.473,740.47,728.155,676.258,822.197,679.422,711.486,854.054,684.797,759.122,519.931,569.463,,,775.381,369.196,777.271,439.894,636.824,593.581,684.122,679.73,860.774,112.93,884.796,116.931,1261.87,741.811,1188.85,719.932,1116.44,720.924,,,1078.69,689.952,1123.55,707.193,879.028,883.788,896.216,908.024,726.981,291.041,752.048,285.12,1024.07,735.547,1072.48,745.638,1045.55,648.083,1036.86,663.971,543.136,278.667,533.074,288.194,783.614,512.171,800.07,510.488,,,,,,,,,,,,,,,,,,,,,,,,
249,899,475.984,368.433,158.094,760.931,133.677,654.315,,,569.973,631.914,,,,,,,,,,,,,,,,,,,,,819.511,257.572,,,,,,,,,,,,,,,500.598,663.169,,,,,,,,,,,,,616.139,758.882,884.418,760.6,,,,,,,,,,,,,,,,,780.682,312.033,788.097,255.381,657.264,573.809,,,1009.0,681.614,1091.89,557.432,,,,,539.058,311.575,,,,,928.67,258.28,,,622.671,395.24,,,,,710.07,533.672,,,,,798.138,385.568,,,,,759.607,585.508,683.599,740.819,727.41,676.106,822.755,679.499,711.507,854.055,684.811,759.09,519.75,569.746,,,775.211,368.905,777.699,441.091,637.177,593.587,684.124,679.769,860.031,112.581,885.461,118.578,1262.22,741.795,1188.17,719.874,1115.97,720.37,,,1078.79,689.744,1123.55,707.14,880.502,887.3,897.494,910.656,726.979,291.975,751.432,285.274,1023.11,735.558,1070.91,745.222,1045.73,647.774,1037.75,663.809,543.901,278.797,533.646,288.993,782.857,511.351,800.425,509.811,,,,,,,,,,,,,,,,,,,,,,,,
250,900,476.737,368.449,158.825,761.885,,,,,569.774,631.782,,,,,,,,,,,,,,,,,,,,,819.755,259.181,,,,,,,,,,,,,,,498.867,663.505,,,,,,,,,,,,,614.811,759.527,884.553,760.684,,,,,,,,,,,,,,,,,780.772,311.891,788.35,254.479,655.733,574.537,,,1010.01,681.801,1092.59,557.424,,,,,538.547,311.091,,,,,928.664,258.286,,,622.353,395.507,,,,,709.164,534.358,,,,,797.979,385.693,,,,,759.977,586.161,683.727,741.164,726.663,675.951,823.76,679.766,711.522,854.046,684.867,759.133,519.498,570.157,,,775.069,368.659,778.081,442.159,637.584,593.599,684.125,679.787,859.018,112.142,886.137,120.262,1262.67,741.737,1187.23,719.788,1115.5,719.808,,,1078.9,689.56,1123.56,707.143,882.055,891.035,898.803,913.321,726.973,292.644,750.82,285.402,1022.17,735.575,1068.59,744.609,1045.9,647.55,1038.86,663.626,544.858,278.896,534.224,289.786,782.354,510.706,800.507,508.956,133.677,644.348,135.436,659.592,,,,,,,,,,,,,,,,,,,,
251,901,477.379,368.459,159.697,763.025,,,,,569.768,631.565,,,,,,,,,,,,,,,,,,,,,819.915,261.19,,,,,,,,,,,,,,,497.3,663.821,,,,,,,,,,,,,613.687,760.069,884.679,760.759,,,,,,,,,,,,,,,,,780.74,311.922,787.437,255.359,654.328,575.194,,,1010.9,681.978,1093.53,557.448,,,,,538.125,310.682,,,,,928.717,258.325,,,622.007,395.797,,,,,708.391,534.946,,,,,797.824,385.816,,,,,760.469,587.042,683.841,741.462,725.991,675.796,825.182,680.148,711.519,854.042,684.888,759.171,519.208,570.632,,,774.974,368.472,778.412,443.08,637.949,593.602,684.125,679.789,858.223,111.771,886.782,121.887,1263.19,741.654,1186.11,719.686,1115.02,719.242,,,1078.98,689.442,1123.57,707.154,883.458,894.321,900.018,915.725,726.895,293.235,750.394,285.456,1021.48,735.57,1066.05,743.934,1046.5,647.387,1039.71,663.496,545.642,278.945,534.724,290.464,782.67,510.31,799.195,509.394,133.562,644.302,134.515,666.711,,,,,,,,,,,,,,,,,,,,
252,902,477.852,368.456,160.661,764.289,,,,,569.765,631.277,,,,,,,,,,,,,,,,,,,,,820.124,263.945,,,,,,,,,,,,,,,496.204,664.076,,,,,,,,,,,,,612.838,760.473,884.797,760.811,,,,,,,,,,,,,,,,,780.685,311.983,786.57,256.258,653.31,575.665,,,1011.49,682.095,1094.26,557.432,,,,,536.968,309.09,,,,,929.466,258.81,,,621.656,396.091,,,,,707.771,535.421,,,,,797.681,385.928,,,,,760.968,587.921,683.931,741.672,725.472,675.644,826.754,680.574,711.486,854.054,684.797,759.122,518.914,571.112,,,774.894,368.359,778.685,443.836,638.176,593.581,684.125,679.781,857.636,111.223,887.358,123.357,1263.72,741.566,1184.89,719.577,1114.54,718.671,,,1079.22,689.566,1123.57,707.158,884.483,896.486,901.014,917.568,726.792,293.957,750.319,284.99,1020.84,735.377,1063.81,743.337,1047.35,647.174,1040.25,663.489,546.582,278.784,535.063,290.916,783.188,509.802,798.867,508.847,134.122,644.257,135.045,663.891,,,,,,,,,,,,,,,,,,,,
253,903,478.43,368.296,161.672,765.615,,,,,569.765,630.933,,,,,,,,,,,,,,,,,,,,,820.313,266.67,,,,,,,,,,,,,,,495.728,664.72,,,,,,,,,,,,,611.55,760.859,885.262,760.815,,,,,,,,,,,,,,,,,780.622,312.052,786.969,255.29,652.276,575.997,,,1011.11,682.109,1094.66,557.078,,,,,535.713,307.341,,,,,930.472,259.454,,,621.321,396.369,,,,,707.453,535.929,,,,,797.559,386.024,,,,,761.357,588.57,684.145,741.754,724.312,674.745,828.209,680.974,711.072,854.257,683.423,758.171,518.649,571.533,,,774.786,368.216,779.094,444.574,637.83,593.272,684.124,679.766,856.873,110.462,887.823,124.577,1264.25,741.49,1183.66,719.47,1114.06,718.099,,,1079.57,689.761,1123.55,707.14,885.465,894.979,904.392,921.622,726.741,294.5,750.257,284.303,1020.07,735.109,1062.42,742.953,1048.2,646.969,1040.95,663.494,547.865,278.542,535.045,290.653,783.726,509.31,798.539,508.3,134.655,643.799,134.85,666.041,,,,,,,,,,,,,,,,,,,,
254,904,479.221,368.079,162.682,766.94,,,,,569.766,630.547,,,,,,,,,,,,,,,,,,,,,820.411,268.586,,,,,,,,,,,,,,,495.122,665.646,,,,,,,,,,,,,609.788,761.381,885.935,760.817,,,,,,,,,,,,,,,,,780.568,312.106,787.619,253.808,650.88,576.429,,,1010.48,682.119,1095.17,556.56,,,,,534.506,305.671,,,,,931.081,259.797,,,621.024,396.614,,,,,707.038,536.609,,,,,797.468,386.096,,,,,761.971,589.164,684.449,741.853,722.678,673.451,829.28,681.279,710.463,854.553,681.533,756.85,518.448,571.835,,,774.658,368.048,779.626,445.525,637.302,592.818,684.123,679.749,856.09,109.718,888.137,125.452,1264.73,741.446,1182.51,719.375,1113.57,717.527,,,1079.93,689.951,1123.28,706.866,886.824,893.581,906.239,922.791,726.99,294.741,750.205,283.612,1019.46,734.899,1064.49,743.332,1048.79,646.827,1041.62,663.5,549.15,278.294,534.991,290.229,784.104,508.956,,,135.135,643.243,136.609,667.8,,,,,,,,,,,,,,,,,,,,
255,905,480.154,367.82,163.644,768.202,,,,,569.769,630.134,,,,,,,,,,,,,,,,,,,,,819.991,269.199,,,,,,,,,,,,,,,494.487,666.664,,,,,,,,,,,,,607.686,762.0,886.679,760.817,,,,,,,,,,,,,,,,,780.54,312.123,787.96,252.528,649.497,576.861,,,1009.85,682.116,1095.73,555.983,,,,,,,,,,,929.877,258.557,,,620.789,396.805,,,,,706.551,537.42,,,,,797.303,386.216,,,,,762.837,589.977,684.8,741.964,721.032,672.142,830.657,681.83,709.791,854.883,680.068,755.743,518.031,572.123,,,774.513,367.86,780.26,446.652,636.709,592.316,684.122,679.735,855.44,109.22,887.32,125.233,1265.12,741.45,1181.51,719.3,1113.09,716.957,,,1080.22,690.061,1122.88,706.465,890.878,896.622,908.557,924.05,727.362,295.027,750.162,283.137,1019.04,734.755,1067.68,743.927,1048.89,646.827,1042.09,663.496,550.096,278.11,534.918,289.741,784.253,508.775,,,135.265,642.421,137.07,669.826,,,,,,,,,,,,,,,,,,,,
256,906,481.162,367.534,164.512,769.338,,,,,569.773,629.707,,,,,,,,,,,,,,,,,,,,,819.368,269.917,,,,,,,,,,,,,,,493.924,667.588,,,,,,,,,,,,,605.382,762.677,887.359,760.815,,,,,,,,,,,,,,,,,780.672,311.81,786.57,250.623,648.499,577.196,,,1009.46,682.095,1096.24,555.451,,,,,,,,,,,931.081,258.784,,,619.982,397.384,,,,,706.015,538.316,,,,,797.07,386.386,,,,,763.789,590.865,685.152,742.083,719.836,671.195,832.593,682.613,709.188,855.186,679.152,754.292,517.433,572.521,,,774.358,367.658,780.972,447.916,636.172,591.863,684.122,679.73,853.974,109.381,886.094,124.837,1266.61,742.3,1180.74,719.257,1112.62,716.391,,,1080.77,689.793,1122.44,706.021,892.568,896.622,910.82,925.193,727.713,295.339,750.084,283.094,1018.45,734.559,1070.92,744.539,1048.97,646.842,1042.22,663.395,550.949,277.932,534.843,289.288,784.437,508.541,,,135.412,641.276,137.593,672.636,,,,,,,,,,,,,,,,,,,,
257,907,482.176,367.238,165.238,770.286,,,,,569.777,629.281,,,,,,,,,,,,,,,,,,,,,818.67,270.677,,,,,,,,,,,,,,,493.534,668.229,,,,,,,,,,,,,603.013,763.372,887.838,760.811,,,,,,,,,,,,,,,,,780.867,311.353,787.163,250.623,647.868,577.694,,,1009.9,681.824,1096.62,555.068,,,,,,,,,,,931.757,258.784,,,618.883,398.17,,,,,705.456,539.256,,,,,796.797,386.586,,,,,764.664,591.683,685.461,742.206,718.932,670.525,834.804,683.511,708.784,855.405,677.978,752.293,516.778,572.953,,,774.197,367.446,781.74,449.28,635.811,591.554,684.122,679.729,851.912,109.672,884.719,124.366,1268.62,743.47,1179.01,719.531,1112.14,715.83,,,1081.56,689.391,1122.03,705.616,892.568,896.622,912.5,926.014,727.901,295.659,749.977,283.081,1017.78,734.333,1073.15,744.966,1049.05,646.858,1042.34,663.247,552.119,277.687,534.785,288.967,784.633,508.289,,,135.562,640.001,138.12,675.722,,,,,,,,,,,,,,,,,,,,
258,908,483.127,366.947,165.776,770.983,,,,,569.78,628.87,,,,,,,,,,,,,,,,,,,,,818.027,271.42,,,,,,,,,,,,,,,493.511,668.447,,,,,,,,,,,,,600.714,764.045,888.129,760.762,,,,,,,,,,,,,,,,,781.072,310.875,786.867,251.513,647.06,578.383,,,1010.56,681.435,1097.2,554.695,,,,,,,,,,,931.757,258.446,,,617.564,399.112,,,,,704.898,540.194,,,,,796.512,386.793,,,,,765.294,592.288,685.681,742.328,717.705,669.618,837.007,684.407,708.884,855.615,676.836,750.33,516.186,573.342,,,774.035,367.231,782.543,450.703,635.838,591.541,684.122,679.729,849.817,109.97,883.458,123.919,1270.18,744.339,1176.56,719.937,1111.68,715.278,,,1082.42,688.938,1121.75,705.334,895.946,901.014,914.1,926.343,727.206,297.039,749.847,283.096,1017.08,734.098,1073.48,745.101,1049.11,646.858,1042.46,663.104,553.391,277.419,534.612,288.697,784.821,508.052,,,135.7,638.79,138.593,678.578,,,,,,,,,,,,,,,,,,,,
259,909,483.946,366.677,166.103,771.245,,,,,569.782,628.49,,,,,,,,,,,,,,,,,,,,,817.567,272.085,,,,,,,,,,,,,,,493.52,668.694,,,,,,,,,,,,,598.623,764.658,888.517,760.693,,,,,,,,,,,,,,,,,781.236,310.5,786.57,251.513,646.26,579.08,,,1011.36,680.975,1098.02,554.185,,,,,,,,,,,936.138,260.644,,,616.098,400.159,,,,,704.367,541.089,,,,,796.239,386.988,,,,,765.89,593.074,685.856,743.127,716.264,668.554,838.918,685.185,709.058,855.902,676.014,748.986,515.779,573.615,,,773.879,367.017,783.358,452.149,635.811,591.554,684.122,679.729,848.252,110.147,882.571,123.597,1271.22,744.512,1174.09,720.341,1111.22,714.734,,,1083.2,688.515,1121.56,705.217,896.284,903.716,916.247,926.734,726.169,299.019,749.699,283.137,1016.42,733.876,1073.85,745.275,1049.15,646.827,1042.57,663.02,554.551,277.174,534.363,288.327,784.978,507.863,,,135.811,637.838,138.954,680.699,,,,,,,,,,,,,,,,,,,,
260,910,484.564,366.443,166.54,771.576,,,,,569.782,628.153,,,,,,,,,,,,,,,,,,,,,817.171,274.641,,,,,,,,,,,,,,,493.537,668.931,,,,,,,,,,,,,596.875,765.169,888.973,760.611,,,,,,,,,,,,,,,,,781.536,309.856,784.714,252.528,645.655,579.602,,,1012.2,680.492,1098.92,553.625,,,,,,,,,,,943.79,266.905,,,614.558,401.259,,,,,703.887,541.897,,,,,796.008,387.149,,,,,766.708,594.17,686.094,744.29,714.722,667.417,840.254,685.728,709.272,856.23,675.544,749.029,515.708,573.723,,,773.733,366.81,784.163,453.578,635.015,591.449,684.122,679.73,846.542,109.831,882.01,123.184,1272.62,744.699,1172.3,720.608,1110.77,714.203,,,1083.73,688.202,1121.33,705.092,896.284,903.716,918.379,927.102,725.129,301.0,748.912,283.56,1015.85,733.688,1074.23,745.473,1049.11,646.304,1042.86,663.196,555.385,276.997,534.088,287.926,785.453,507.418,,,136.055,635.654,139.468,683.637,,,,,,,,,,,,,,,,,,,,
261,911,485.77,365.085,167.032,771.941,,,,,569.78,627.875,,,,,,,,,,,,,,,,,,,,,816.679,278.096,,,,,,,,,,,,,,,493.534,669.119,,,,,,,,,,,,,595.608,765.541,889.469,760.521,,,,,,,,,,,,,,,,,781.958,308.954,,,644.933,580.191,,,1013.0,680.035,1099.74,553.102,,,,,,,,,,,946.573,268.296,,,613.017,402.363,,,,,703.482,542.574,,,,,795.845,387.255,,,,,767.6,595.377,686.354,745.578,713.188,666.288,840.726,685.917,709.49,856.562,674.95,749.239,515.638,573.858,,,773.601,366.615,784.936,454.953,633.859,591.291,684.122,679.73,844.388,109.365,881.289,122.646,1274.21,744.893,1170.89,720.485,1110.33,713.684,,,1083.82,687.76,1121.02,704.973,897.973,909.122,919.932,927.365,724.423,302.384,747.785,284.172,1015.44,733.557,1074.62,745.681,1049.05,645.542,1043.28,663.459,556.099,276.824,533.841,287.56,786.139,506.777,,,136.401,632.545,140.193,687.779,776.83,250.441,787.497,253.687,,,,,,,,,,,,,,,,
262,912,487.446,363.176,167.526,772.303,,,,,569.774,627.669,,,,,,,,,,,,,,,,,,,,,816.255,280.834,,,,,,,,,,,,,,,493.367,669.433,,,,,,,,,,,,,595.17,765.662,889.977,760.428,,,,,,,,,,,,,,,,,782.367,308.072,,,643.928,581.009,,,1013.7,679.652,1100.34,552.703,,,,,,,,,,,947.732,268.296,,,611.547,403.419,,,,,703.178,543.076,,,,,795.78,387.099,,,,,768.418,596.493,686.594,746.754,711.775,665.251,841.328,686.157,709.677,856.863,674.38,749.492,515.574,573.999,,,773.491,366.437,785.655,456.236,632.561,591.119,684.122,679.73,842.686,108.988,880.437,122.005,1275.78,745.083,1169.04,720.275,1109.91,713.181,,,1083.89,687.148,1119.61,704.675,885.725,894.831,921.117,927.471,724.487,302.742,746.629,284.789,1015.12,733.553,1074.99,745.883,1048.98,644.66,1043.7,663.74,557.071,276.59,533.671,287.297,786.894,506.075,,,136.8,628.966,141.022,692.514,778.221,253.687,787.844,253.571,,,,,,,,,,,,,,,,
263,913,489.437,360.898,167.969,772.629,,,,,569.597,627.84,,,,,,,,,,,,,,,,,,,,,815.555,283.137,,,,,,,,,,,,,,,493.13,669.867,,,,,,,,,,,,,594.613,765.815,890.468,760.337,,,,,,,,,,,,,,,,,782.627,307.485,,,642.825,581.905,,,1014.19,679.392,1100.94,551.994,,,,,,,,,,,948.196,267.369,,,610.221,404.375,,,,,702.854,543.446,,,,,795.699,386.894,,,,,769.012,597.319,686.774,747.578,710.592,664.387,842.03,686.437,709.797,857.095,673.986,749.662,515.521,574.123,,,773.405,366.281,786.297,457.386,631.337,590.969,684.121,679.73,841.188,108.62,879.484,121.285,1277.14,745.263,1167.21,720.063,1109.5,712.695,,,1083.93,686.547,1117.58,704.254,900.676,912.838,922.671,927.6,724.646,303.143,745.756,285.224,1014.71,733.555,1075.33,746.064,1048.9,643.779,1044.0,663.971,558.131,276.33,533.651,287.077,787.575,505.445,,,137.204,625.369,141.847,697.229,778.71,253.927,788.192,253.455,,,,,,,,,,,,,,,,
