segment_length,type
1015,Ground Truth
1502,Ground Truth
831,Ground Truth
744,Ground Truth
660,Ground Truth
667,Ground Truth
576,Ground Truth
333,Ground Truth
333,Ground Truth
18,Ground Truth
193,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
30,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
43,Ground Truth
6,Ground Truth
39,Ground Truth
5,Ground Truth
6,Ground Truth
17,Ground Truth
16,Ground Truth
14,Ground Truth
14,Ground Truth
8,Ground Truth
8,Ground Truth
4,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
46,Ground Truth
20,Ground Truth
1,Ground Truth
6,Ground Truth
2,Ground Truth
46,Ground Truth
46,Ground Truth
10,Ground Truth
2,Ground Truth
17,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
12,Ground Truth
46,Ground Truth
46,Ground Truth
26,Ground Truth
11,Ground Truth
46,Ground Truth
46,Ground Truth
44,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
38,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
37,Ground Truth
7,Ground Truth
46,Ground Truth
46,Ground Truth
28,Ground Truth
46,Ground Truth
6,Ground Truth
46,Ground Truth
46,Ground Truth
37,Ground Truth
46,Ground Truth
46,Ground Truth
8,Ground Truth
44,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
30,Ground Truth
15,Ground Truth
23,Ground Truth
46,Ground Truth
14,Ground Truth
46,Ground Truth
46,Ground Truth
13,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
24,Ground Truth
9,Ground Truth
4,Ground Truth
46,Ground Truth
46,Ground Truth
7,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
5,Ground Truth
1,Ground Truth
2,Ground Truth
4,Ground Truth
38,Ground Truth
44,Ground Truth
12,Ground Truth
4,Ground Truth
7,Ground Truth
14,Ground Truth
40,Ground Truth
40,Ground Truth
40,Ground Truth
40,Ground Truth
17,Ground Truth
22,Ground Truth
39,Ground Truth
39,Ground Truth
36,Ground Truth
36,Ground Truth
35,Ground Truth
35,Ground Truth
34,Ground Truth
33,Ground Truth
33,Ground Truth
32,Ground Truth
4,Ground Truth
6,Ground Truth
6,Ground Truth
21,Ground Truth
21,Ground Truth
21,Ground Truth
4,Ground Truth
1,Ground Truth
1,Ground Truth
3,Ground Truth
1,Ground Truth
19,Ground Truth
19,Ground Truth
19,Ground Truth
17,Ground Truth
17,Ground Truth
17,Ground Truth
2,Ground Truth
14,Ground Truth
11,Ground Truth
10,Ground Truth
10,Ground Truth
10,Ground Truth
10,Ground Truth
9,Ground Truth
9,Ground Truth
7,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
41,Ground Truth
7,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
2,Ground Truth
2,Ground Truth
11,Ground Truth
10,Ground Truth
7,Ground Truth
23,Ground Truth
56,Ground Truth
10,Ground Truth
17,Ground Truth
27,Ground Truth
19,Ground Truth
56,Ground Truth
20,Ground Truth
56,Ground Truth
21,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
19,Ground Truth
56,Ground Truth
8,Ground Truth
56,Ground Truth
23,Ground Truth
56,Ground Truth
56,Ground Truth
7,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
43,Ground Truth
11,Ground Truth
56,Ground Truth
19,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
38,Ground Truth
56,Ground Truth
56,Ground Truth
35,Ground Truth
14,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
45,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
55,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
12,Ground Truth
36,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
11,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
20,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
23,Ground Truth
56,Ground Truth
38,Ground Truth
9,Ground Truth
18,Ground Truth
56,Ground Truth
11,Ground Truth
11,Ground Truth
56,Ground Truth
19,Ground Truth
20,Ground Truth
56,Ground Truth
56,Ground Truth
14,Ground Truth
10,Ground Truth
29,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
30,Ground Truth
2,Ground Truth
1,Ground Truth
11,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
23,Ground Truth
32,Ground Truth
54,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
3,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
2,Ground Truth
5,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
55,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
39,Ground Truth
16,Ground Truth
25,Ground Truth
5,Ground Truth
3,Ground Truth
2,Ground Truth
3,Ground Truth
2,Ground Truth
2,Ground Truth
4,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
8,Ground Truth
5,Ground Truth
19,Ground Truth
18,Ground Truth
1,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
7,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
21,Ground Truth
33,Ground Truth
56,Ground Truth
56,Ground Truth
56,Ground Truth
2,Ground Truth
56,Ground Truth
56,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
4,Ground Truth
5,Ground Truth
36,Ground Truth
2,Ground Truth
2,Ground Truth
2,Ground Truth
1,Ground Truth
51,Ground Truth
2,Ground Truth
3,Ground Truth
1,Ground Truth
50,Ground Truth
50,Ground Truth
2,Ground Truth
1,Ground Truth
49,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
2,Ground Truth
14,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
46,Ground Truth
2,Ground Truth
1,Ground Truth
45,Ground Truth
45,Ground Truth
2,Ground Truth
1,Ground Truth
1,Ground Truth
4,Ground Truth
13,Ground Truth
1,Ground Truth
4,Ground Truth
1,Ground Truth
39,Ground Truth
39,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
38,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
36,Ground Truth
35,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
21,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
40,Ground Truth
3,Ground Truth
5,Ground Truth
2,Ground Truth
26,Ground Truth
2,Ground Truth
2,Ground Truth
23,Ground Truth
23,Ground Truth
31,Ground Truth
43,Ground Truth
25,Ground Truth
27,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
24,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
18,Ground Truth
43,Ground Truth
43,Ground Truth
40,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
31,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
30,Ground Truth
1,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
19,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
36,Ground Truth
36,Ground Truth
26,Ground Truth
26,Ground Truth
25,Ground Truth
25,Ground Truth
20,Ground Truth
20,Ground Truth
19,Ground Truth
19,Ground Truth
13,Ground Truth
13,Ground Truth
13,Ground Truth
3,Ground Truth
4,Ground Truth
8,Ground Truth
8,Ground Truth
4,Ground Truth
4,Ground Truth
43,Ground Truth
39,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
9,Ground Truth
1,Ground Truth
5,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
2,Ground Truth
19,Ground Truth
5,Ground Truth
5,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
38,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
12,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
4,Ground Truth
32,Ground Truth
32,Ground Truth
6,Ground Truth
6,Ground Truth
2,Ground Truth
51,Ground Truth
51,Ground Truth
49,Ground Truth
51,Ground Truth
51,Ground Truth
2,Ground Truth
51,Ground Truth
51,Ground Truth
8,Ground Truth
19,Ground Truth
9,Ground Truth
7,Ground Truth
2,Ground Truth
9,Ground Truth
50,Ground Truth
51,Ground Truth
18,Ground Truth
51,Ground Truth
39,Ground Truth
2,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
62,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
15,Ground Truth
70,Ground Truth
72,Ground Truth
12,Ground Truth
72,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
68,Ground Truth
13,Ground Truth
72,Ground Truth
72,Ground Truth
16,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
62,Ground Truth
37,Ground Truth
72,Ground Truth
72,Ground Truth
25,Ground Truth
72,Ground Truth
57,Ground Truth
72,Ground Truth
72,Ground Truth
57,Ground Truth
6,Ground Truth
72,Ground Truth
10,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
43,Ground Truth
42,Ground Truth
72,Ground Truth
72,Ground Truth
13,Ground Truth
72,Ground Truth
72,Ground Truth
6,Ground Truth
12,Ground Truth
38,Ground Truth
72,Ground Truth
2,Ground Truth
71,Ground Truth
13,Ground Truth
7,Ground Truth
9,Ground Truth
67,Ground Truth
67,Ground Truth
67,Ground Truth
67,Ground Truth
65,Ground Truth
65,Ground Truth
63,Ground Truth
63,Ground Truth
61,Ground Truth
61,Ground Truth
61,Ground Truth
60,Ground Truth
60,Ground Truth
60,Ground Truth
60,Ground Truth
3,Ground Truth
58,Ground Truth
58,Ground Truth
50,Ground Truth
16,Ground Truth
55,Ground Truth
55,Ground Truth
55,Ground Truth
55,Ground Truth
15,Ground Truth
5,Ground Truth
48,Ground Truth
35,Ground Truth
48,Ground Truth
48,Ground Truth
5,Ground Truth
5,Ground Truth
36,Ground Truth
36,Ground Truth
11,Ground Truth
35,Ground Truth
3,Ground Truth
31,Ground Truth
30,Ground Truth
30,Ground Truth
16,Ground Truth
16,Ground Truth
5,Ground Truth
5,Ground Truth
3,Ground Truth
3,Ground Truth
62,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
35,Ground Truth
31,Ground Truth
1,Ground Truth
5,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
11,Ground Truth
30,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
59,Ground Truth
5,Ground Truth
26,Ground Truth
72,Ground Truth
41,Ground Truth
26,Ground Truth
27,Ground Truth
1,Ground Truth
39,Ground Truth
7,Ground Truth
2,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
61,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
10,Ground Truth
21,Ground Truth
72,Ground Truth
72,Ground Truth
46,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
30,Ground Truth
18,Ground Truth
72,Ground Truth
72,Ground Truth
4,Ground Truth
6,Ground Truth
29,Ground Truth
72,Ground Truth
51,Ground Truth
14,Ground Truth
72,Ground Truth
72,Ground Truth
41,Ground Truth
13,Ground Truth
72,Ground Truth
5,Ground Truth
12,Ground Truth
4,Ground Truth
11,Ground Truth
72,Ground Truth
72,Ground Truth
14,Ground Truth
10,Ground Truth
42,Ground Truth
10,Ground Truth
72,Ground Truth
72,Ground Truth
54,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
49,Ground Truth
6,Ground Truth
72,Ground Truth
46,Ground Truth
4,Ground Truth
72,Ground Truth
47,Ground Truth
4,Ground Truth
72,Ground Truth
63,Ground Truth
4,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
9,Ground Truth
19,Ground Truth
72,Ground Truth
29,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
12,Ground Truth
26,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
6,Ground Truth
3,Ground Truth
36,Ground Truth
35,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
8,Ground Truth
72,Ground Truth
72,Ground Truth
47,Ground Truth
72,Ground Truth
72,Ground Truth
2,Ground Truth
72,Ground Truth
72,Ground Truth
44,Ground Truth
72,Ground Truth
72,Ground Truth
23,Ground Truth
24,Ground Truth
63,Ground Truth
53,Ground Truth
45,Ground Truth
72,Ground Truth
12,Ground Truth
72,Ground Truth
25,Ground Truth
26,Ground Truth
72,Ground Truth
27,Ground Truth
72,Ground Truth
72,Ground Truth
53,Ground Truth
72,Ground Truth
12,Ground Truth
37,Ground Truth
19,Ground Truth
72,Ground Truth
30,Ground Truth
72,Ground Truth
72,Ground Truth
35,Ground Truth
61,Ground Truth
72,Ground Truth
42,Ground Truth
72,Ground Truth
64,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
64,Ground Truth
65,Ground Truth
72,Ground Truth
66,Ground Truth
72,Ground Truth
72,Ground Truth
68,Ground Truth
72,Ground Truth
17,Ground Truth
72,Ground Truth
9,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
22,Ground Truth
72,Ground Truth
72,Ground Truth
72,Ground Truth
70,Ground Truth
9,Ground Truth
6,Ground Truth
72,Ground Truth
72,Ground Truth
2,Ground Truth
64,Ground Truth
72,Ground Truth
51,Ground Truth
57,Ground Truth
12,Ground Truth
3,Ground Truth
9,Ground Truth
59,Ground Truth
71,Ground Truth
71,Ground Truth
2,Ground Truth
25,Ground Truth
69,Ground Truth
69,Ground Truth
69,Ground Truth
69,Ground Truth
23,Ground Truth
68,Ground Truth
68,Ground Truth
7,Ground Truth
1,Ground Truth
68,Ground Truth
68,Ground Truth
67,Ground Truth
67,Ground Truth
4,Ground Truth
49,Ground Truth
10,Ground Truth
5,Ground Truth
2,Ground Truth
3,Ground Truth
1,Ground Truth
2,Ground Truth
2,Ground Truth
25,Ground Truth
65,Ground Truth
34,Ground Truth
64,Ground Truth
64,Ground Truth
32,Ground Truth
11,Ground Truth
64,Ground Truth
17,Ground Truth
7,Ground Truth
1,Ground Truth
11,Ground Truth
2,Ground Truth
62,Ground Truth
62,Ground Truth
61,Ground Truth
61,Ground Truth
17,Ground Truth
35,Ground Truth
27,Ground Truth
26,Ground Truth
59,Ground Truth
59,Ground Truth
14,Ground Truth
11,Ground Truth
8,Ground Truth
12,Ground Truth
54,Ground Truth
54,Ground Truth
3,Ground Truth
5,Ground Truth
50,Ground Truth
50,Ground Truth
40,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
47,Ground Truth
47,Ground Truth
46,Ground Truth
37,Ground Truth
3,Ground Truth
2,Ground Truth
41,Ground Truth
44,Ground Truth
44,Ground Truth
2,Ground Truth
43,Ground Truth
43,Ground Truth
43,Ground Truth
66,Ground Truth
54,Ground Truth
9,Ground Truth
66,Ground Truth
28,Ground Truth
55,Ground Truth
7,Ground Truth
66,Ground Truth
66,Ground Truth
44,Ground Truth
40,Ground Truth
66,Ground Truth
4,Ground Truth
33,Ground Truth
66,Ground Truth
37,Ground Truth
48,Ground Truth
10,Ground Truth
66,Ground Truth
66,Ground Truth
18,Ground Truth
32,Ground Truth
66,Ground Truth
66,Ground Truth
38,Ground Truth
26,Ground Truth
19,Ground Truth
66,Ground Truth
39,Ground Truth
45,Ground Truth
66,Ground Truth
66,Ground Truth
34,Ground Truth
30,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
31,Ground Truth
57,Ground Truth
66,Ground Truth
33,Ground Truth
59,Ground Truth
66,Ground Truth
66,Ground Truth
40,Ground Truth
66,Ground Truth
66,Ground Truth
52,Ground Truth
66,Ground Truth
34,Ground Truth
55,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
30,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
53,Ground Truth
66,Ground Truth
49,Ground Truth
66,Ground Truth
66,Ground Truth
25,Ground Truth
66,Ground Truth
66,Ground Truth
20,Ground Truth
56,Ground Truth
66,Ground Truth
31,Ground Truth
66,Ground Truth
36,Ground Truth
66,Ground Truth
66,Ground Truth
30,Ground Truth
27,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
28,Ground Truth
66,Ground Truth
2,Ground Truth
1,Ground Truth
4,Ground Truth
38,Ground Truth
66,Ground Truth
53,Ground Truth
66,Ground Truth
66,Ground Truth
11,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
52,Ground Truth
19,Ground Truth
38,Ground Truth
2,Ground Truth
5,Ground Truth
5,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
1,Ground Truth
66,Ground Truth
66,Ground Truth
20,Ground Truth
66,Ground Truth
44,Ground Truth
66,Ground Truth
29,Ground Truth
39,Ground Truth
40,Ground Truth
66,Ground Truth
42,Ground Truth
21,Ground Truth
66,Ground Truth
66,Ground Truth
56,Ground Truth
66,Ground Truth
66,Ground Truth
66,Ground Truth
7,Ground Truth
66,Ground Truth
24,Ground Truth
66,Ground Truth
35,Ground Truth
38,Ground Truth
40,Ground Truth
62,Ground Truth
60,Ground Truth
49,Ground Truth
49,Ground Truth
48,Ground Truth
48,Ground Truth
48,Ground Truth
48,Ground Truth
47,Ground Truth
47,Ground Truth
47,Ground Truth
28,Ground Truth
46,Ground Truth
46,Ground Truth
4,Ground Truth
35,Ground Truth
43,Ground Truth
43,Ground Truth
42,Ground Truth
42,Ground Truth
41,Ground Truth
41,Ground Truth
13,Ground Truth
1,Ground Truth
6,Ground Truth
2,Ground Truth
1,Ground Truth
3,Ground Truth
40,Ground Truth
28,Ground Truth
3,Ground Truth
3,Ground Truth
39,Ground Truth
3,Ground Truth
1,Ground Truth
2,Ground Truth
1,Ground Truth
3,Ground Truth
5,Ground Truth
4,Ground Truth
10,Ground Truth
39,Ground Truth
39,Ground Truth
7,Ground Truth
7,Ground Truth
5,Ground Truth
38,Ground Truth
38,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
37,Ground Truth
36,Ground Truth
36,Ground Truth
36,Ground Truth
36,Ground Truth
35,Ground Truth
4,Ground Truth
34,Ground Truth
34,Ground Truth
34,Ground Truth
34,Ground Truth
33,Ground Truth
33,Ground Truth
33,Ground Truth
32,Ground Truth
32,Ground Truth
31,Ground Truth
31,Ground Truth
30,Ground Truth
30,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
29,Ground Truth
9,Ground Truth
19,Ground Truth
2,Ground Truth
28,Ground Truth
28,Ground Truth
28,Ground Truth
28,Ground Truth
27,Ground Truth
27,Ground Truth
27,Ground Truth
27,Ground Truth
27,Ground Truth
27,Ground Truth
27,Ground Truth
25,Ground Truth
25,Ground Truth
23,Ground Truth
23,Ground Truth
23,Ground Truth
23,Ground Truth
22,Ground Truth
22,Ground Truth
19,Ground Truth
19,Ground Truth
18,Ground Truth
18,Ground Truth
15,Ground Truth
15,Ground Truth
15,Ground Truth
15,Ground Truth
14,Ground Truth
14,Ground Truth
14,Ground Truth
14,Ground Truth
12,Ground Truth
12,Ground Truth
12,Ground Truth
12,Ground Truth
11,Ground Truth
11,Ground Truth
11,Ground Truth
11,Ground Truth
