Frame Type,Mean Entropy,id
Non-Switch,6.512011e-06,Mice-btc
Non-Switch,5.0776594e-06,Mice-btc
Non-Switch,5.055463e-06,Mice-btc
Non-Switch,5.1739726e-06,Mice-btc
Non-Switch,6.5599406e-06,Mice-btc
Non-Switch,6.686031e-06,Mice-btc
Non-Switch,5.0635963e-06,Mice-btc
Non-Switch,5.1669413e-06,Mice-btc
Non-Switch,6.869485e-06,Mice-btc
Non-Switch,6.821183e-06,Mice-btc
Non-Switch,5.137885e-06,Mice-btc
Non-Switch,6.6794896e-06,Mice-btc
Non-Switch,6.4931646e-06,Mice-btc
Non-Switch,5.057763e-06,Mice-btc
Non-Switch,5.0645995e-06,Mice-btc
Non-Switch,6.413351e-06,Mice-btc
Non-Switch,5.1892102e-06,Mice-btc
Non-Switch,6.9075377e-06,Mice-btc
Non-Switch,6.6784633e-06,Mice-btc
Non-Switch,5.0923963e-06,Mice-btc
Non-Switch,5.1648367e-06,Mice-btc
Non-Switch,9.062178e-06,Mice-btc
Non-Switch,5.1240954e-06,Mice-btc
Non-Switch,5.0874437e-06,Mice-btc
Non-Switch,5.2458918e-06,Mice-btc
Non-Switch,8.987387e-06,Mice-btc
Non-Switch,6.889505e-06,Mice-btc
Non-Switch,6.901213e-06,Mice-btc
Non-Switch,5.1610386e-06,Mice-btc
Non-Switch,6.72197e-06,Mice-btc
Non-Switch,5.1668458e-06,Mice-btc
Non-Switch,5.0983735e-06,Mice-btc
Non-Switch,6.9311245e-06,Mice-btc
Non-Switch,6.540895e-06,Mice-btc
Non-Switch,6.7793044e-06,Mice-btc
Non-Switch,7.0745236e-06,Mice-btc
Non-Switch,5.1502298e-06,Mice-btc
Non-Switch,5.140628e-06,Mice-btc
Non-Switch,5.1059687e-06,Mice-btc
Non-Switch,6.7442884e-06,Mice-btc
Non-Switch,6.9169355e-06,Mice-btc
Non-Switch,6.6565563e-06,Mice-btc
Non-Switch,9.386465e-06,Mice-btc
Non-Switch,5.0790986e-06,Mice-btc
Non-Switch,6.7084356e-06,Mice-btc
Non-Switch,5.040736e-06,Mice-btc
Non-Switch,6.8242853e-06,Mice-btc
Non-Switch,5.3036447e-06,Mice-btc
Non-Switch,9.431265e-06,Mice-btc
Non-Switch,5.221191e-06,Mice-btc
Non-Switch,5.011329e-06,Mice-btc
Non-Switch,5.060189e-06,Mice-btc
Non-Switch,6.518554e-06,Mice-btc
Non-Switch,6.808048e-06,Mice-btc
Non-Switch,5.091733e-06,Mice-btc
Non-Switch,6.713394e-06,Mice-btc
Non-Switch,5.113794e-06,Mice-btc
Non-Switch,6.6027e-06,Mice-btc
Non-Switch,6.8742875e-06,Mice-btc
Non-Switch,6.4950455e-06,Mice-btc
Non-Switch,5.2290757e-06,Mice-btc
Non-Switch,5.227619e-06,Mice-btc
Non-Switch,5.1339794e-06,Mice-btc
Non-Switch,4.9890264e-06,Mice-btc
Non-Switch,7.0770293e-06,Mice-btc
Non-Switch,6.9899625e-06,Mice-btc
Non-Switch,5.1169545e-06,Mice-btc
Non-Switch,5.2112537e-06,Mice-btc
Non-Switch,5.16634e-06,Mice-btc
Non-Switch,7.038865e-06,Mice-btc
Non-Switch,7.0165433e-06,Mice-btc
Non-Switch,5.151665e-06,Mice-btc
Non-Switch,7.1432405e-06,Mice-btc
Non-Switch,6.984635e-06,Mice-btc
Non-Switch,8.035142e-06,Mice-btc
Non-Switch,5.3029607e-06,Mice-btc
Non-Switch,6.834907e-06,Mice-btc
Non-Switch,6.7500005e-06,Mice-btc
Non-Switch,6.7735373e-06,Mice-btc
Non-Switch,6.9802504e-06,Mice-btc
Non-Switch,7.162334e-06,Mice-btc
Non-Switch,5.0431236e-06,Mice-btc
Non-Switch,5.0035533e-06,Mice-btc
Non-Switch,6.9433245e-06,Mice-btc
Non-Switch,5.1567113e-06,Mice-btc
Non-Switch,6.522301e-06,Mice-btc
Non-Switch,5.126036e-06,Mice-btc
Non-Switch,6.5451004e-06,Mice-btc
Non-Switch,5.1448033e-06,Mice-btc
Non-Switch,9.072938e-06,Mice-btc
Non-Switch,6.7657593e-06,Mice-btc
Non-Switch,5.0797053e-06,Mice-btc
Non-Switch,6.8080135e-06,Mice-btc
Non-Switch,6.9281423e-06,Mice-btc
Non-Switch,5.08436e-06,Mice-btc
Non-Switch,8.976572e-06,Mice-btc
Non-Switch,5.0362414e-06,Mice-btc
Non-Switch,6.7415485e-06,Mice-btc
