Mean Entropy,Frame Type,pred_path,id,Mean Entropy_x,num_switches,num_frames,num_switches_per_100_frames,num_instances,instance_bin,num_switches_per_100_frames_bin
0.574796534895053,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5745564100522655,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5685457628934805,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5616383277844784,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5559825901607258,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5359458216163119,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5613444789723309,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5598364684526455,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5784430907325258,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5764906622848035,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5628429280454871,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5576627540518321,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.530230537954273,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5729227753786755,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6008976745676121,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5948624137840981,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6338592941266136,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6298620888045421,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.630856573911375,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6355561195483055,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6413998673978715,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6382109829786742,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6463359878355612,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6433940916737392,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.6379131581194551,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
