Frame Type,Mean Entropy,id
Non-Switch,0.71131724,Zebrafish10
Non-Switch,0.71598345,Zebrafish10
Non-Switch,0.74363714,Zebrafish10
Non-Switch,0.78335273,Zebrafish10
Non-Switch,0.80409735,Zebrafish10
Non-Switch,0.82449996,Zebrafish10
Non-Switch,0.8121418,Zebrafish10
Non-Switch,0.822412,Zebrafish10
Non-Switch,0.82703304,Zebrafish10
Non-Switch,0.80490017,Zebrafish10
Non-Switch,0.81421584,Zebrafish10
Non-Switch,0.79952955,Zebrafish10
Non-Switch,0.79498935,Zebrafish10
Non-Switch,0.8108467,Zebrafish10
Non-Switch,0.8339313,Zebrafish10
Non-Switch,0.8700261,Zebrafish10
Non-Switch,0.8676521,Zebrafish10
Non-Switch,0.8696313,Zebrafish10
Non-Switch,0.99839276,Zebrafish10
Non-Switch,0.8910133,Zebrafish10
Non-Switch,0.9286682,Zebrafish10
Non-Switch,0.9471176,Zebrafish10
Non-Switch,0.9935136,Zebrafish10
Non-Switch,0.9879144,Zebrafish10
Non-Switch,0.99957025,Zebrafish10
Non-Switch,0.9932496,Zebrafish10
Non-Switch,0.9512823,Zebrafish10
Non-Switch,0.9437963,Zebrafish10
Non-Switch,0.8982153,Zebrafish10
Non-Switch,0.91214865,Zebrafish10
Non-Switch,0.9369475,Zebrafish10
Non-Switch,0.934923,Zebrafish10
Non-Switch,0.9593841,Zebrafish10
Non-Switch,0.9366686,Zebrafish10
Non-Switch,0.9543023,Zebrafish10
Non-Switch,0.94612724,Zebrafish10
Non-Switch,0.9600897,Zebrafish10
Non-Switch,0.9358408,Zebrafish10
Non-Switch,0.9372219,Zebrafish10
Non-Switch,0.92013186,Zebrafish10
Non-Switch,0.9192896,Zebrafish10
Non-Switch,0.9178134,Zebrafish10
Non-Switch,0.99666345,Zebrafish10
Non-Switch,0.89067304,Zebrafish10
Non-Switch,0.89515543,Zebrafish10
Non-Switch,0.87015355,Zebrafish10
Non-Switch,0.9309983,Zebrafish10
Non-Switch,0.9973334,Zebrafish10
Non-Switch,0.98535824,Zebrafish10
Non-Switch,0.99529874,Zebrafish10
Non-Switch,0.9951283,Zebrafish10
Non-Switch,0.9688982,Zebrafish10
Non-Switch,0.9862175,Zebrafish10
Non-Switch,0.98523057,Zebrafish10
Non-Switch,0.9575714,Zebrafish10
Non-Switch,0.9814917,Zebrafish10
Non-Switch,0.97213,Zebrafish10
Non-Switch,0.94875413,Zebrafish10
Non-Switch,0.98056686,Zebrafish10
Non-Switch,0.9481063,Zebrafish10
Non-Switch,0.9946802,Zebrafish10
Non-Switch,0.9814819,Zebrafish10
Non-Switch,0.9677904,Zebrafish10
Non-Switch,0.97853774,Zebrafish10
Non-Switch,0.97427416,Zebrafish10
Non-Switch,0.9504011,Zebrafish10
Non-Switch,0.9779073,Zebrafish10
Non-Switch,0.96823424,Zebrafish10
Non-Switch,0.96833193,Zebrafish10
Non-Switch,0.9611727,Zebrafish10
Non-Switch,0.9477642,Zebrafish10
Non-Switch,0.9478946,Zebrafish10
Non-Switch,0.93054116,Zebrafish10
Non-Switch,0.96590745,Zebrafish10
Non-Switch,0.9858079,Zebrafish10
Non-Switch,0.97570217,Zebrafish10
Non-Switch,0.96294326,Zebrafish10
Non-Switch,0.9752469,Zebrafish10
Non-Switch,0.9691164,Zebrafish10
Non-Switch,0.95965624,Zebrafish10
Non-Switch,0.9510051,Zebrafish10
Non-Switch,0.9458848,Zebrafish10
Non-Switch,0.9668641,Zebrafish10
Non-Switch,0.9805336,Zebrafish10
Non-Switch,0.9798586,Zebrafish10
Non-Switch,0.9983557,Zebrafish10
Non-Switch,0.9818634,Zebrafish10
Non-Switch,0.96448785,Zebrafish10
Non-Switch,0.95311993,Zebrafish10
Non-Switch,0.9483948,Zebrafish10
Non-Switch,0.9357976,Zebrafish10
Non-Switch,0.90439546,Zebrafish10
Non-Switch,0.8962369,Zebrafish10
Non-Switch,0.90344894,Zebrafish10
Non-Switch,0.883949,Zebrafish10
Non-Switch,0.89010143,Zebrafish10
Non-Switch,0.8820068,Zebrafish10
Non-Switch,0.88839453,Zebrafish10
Non-Switch,0.8750696,Zebrafish10
Non-Switch,0.8692175,Zebrafish10
Non-Switch,0.8629097,Zebrafish10
Non-Switch,0.8697399,Zebrafish10
Non-Switch,0.9250493,Zebrafish10
Non-Switch,0.9088956,Zebrafish10
Non-Switch,0.93105257,Zebrafish10
Non-Switch,0.9386653,Zebrafish10
Non-Switch,0.9941042,Zebrafish10
Non-Switch,0.97808284,Zebrafish10
Non-Switch,0.96032923,Zebrafish10
Non-Switch,0.9646672,Zebrafish10
Non-Switch,0.99372065,Zebrafish10
Non-Switch,0.9866954,Zebrafish10
Non-Switch,0.95183104,Zebrafish10
Non-Switch,0.9315742,Zebrafish10
Non-Switch,0.877355,Zebrafish10
Non-Switch,0.89901906,Zebrafish10
Non-Switch,0.86982715,Zebrafish10
Non-Switch,0.8653232,Zebrafish10
Non-Switch,0.85873973,Zebrafish10
Non-Switch,0.8553163,Zebrafish10
Non-Switch,0.84510803,Zebrafish10
Non-Switch,0.81767416,Zebrafish10
Non-Switch,0.7975249,Zebrafish10
Non-Switch,0.7797663,Zebrafish10
Non-Switch,0.7383534,Zebrafish10
Non-Switch,0.75311613,Zebrafish10
Non-Switch,0.75612485,Zebrafish10
Non-Switch,0.7365116,Zebrafish10
Non-Switch,0.74110836,Zebrafish10
Non-Switch,0.73545134,Zebrafish10
Non-Switch,0.71939665,Zebrafish10
